code,nav,percentage,time,createtime
000968,1.1869,-0.97,2015-04-09 15:00:00,2020-01-16 14:29:53
000968,1.2256,3.26,2015-04-10 15:00:00,2020-01-16 14:29:53
000968,1.2514,2.11,2015-04-13 15:00:00,2020-01-16 14:29:53
000968,1.2475,-0.31,2015-04-14 15:00:00,2020-01-16 14:29:53
000968,1.1991,-3.88,2015-04-15 15:00:00,2020-01-16 14:29:53
000968,1.2178,1.56,2015-04-16 15:00:00,2020-01-16 14:29:53
000968,1.2145,-0.27,2015-04-17 15:00:00,2020-01-16 14:29:53
000968,1.1824,-2.64,2015-04-20 15:00:00,2020-01-16 14:29:53
000968,1.2347,4.42,2015-04-21 15:00:00,2020-01-16 14:29:53
000968,1.2682,2.71,2015-04-22 15:00:00,2020-01-16 14:29:53
000968,1.2778,0.76,2015-04-23 15:00:00,2020-01-16 14:29:53
000968,1.2853,0.59,2015-04-24 15:00:00,2020-01-16 14:29:53
000968,1.2926,0.57,2015-04-27 15:00:00,2020-01-16 14:29:53
000968,1.2458,-3.62,2015-04-28 15:00:00,2020-01-16 14:29:53
000968,1.2777,2.56,2015-04-29 15:00:00,2020-01-16 14:29:53
000968,1.2797,0.16,2015-04-30 15:00:00,2020-01-16 14:29:53
000968,1.2771,-0.2,2015-05-04 15:00:00,2020-01-16 14:29:53
000968,1.2383,-3.04,2015-05-05 15:00:00,2020-01-16 14:29:53
000968,1.2433,0.4,2015-05-06 15:00:00,2020-01-16 14:29:53
000968,1.23,-1.07,2015-05-07 15:00:00,2020-01-16 14:29:53
000968,1.2783,3.93,2015-05-08 15:00:00,2020-01-16 14:29:53
000968,1.3331,4.29,2015-05-11 15:00:00,2020-01-16 14:29:53
000968,1.3592,1.96,2015-05-12 15:00:00,2020-01-16 14:29:53
000968,1.3777,1.36,2015-05-13 15:00:00,2020-01-16 14:29:53
000968,1.3716,-0.44,2015-05-14 15:00:00,2020-01-16 14:29:53
000968,1.3629,-0.63,2015-05-15 15:00:00,2020-01-16 14:29:53
000968,1.3811,1.34,2015-05-18 15:00:00,2020-01-16 14:29:53
000968,1.415,2.45,2015-05-19 15:00:00,2020-01-16 14:29:53
000968,1.4352,1.43,2015-05-20 15:00:00,2020-01-16 14:29:53
000968,1.4835,3.37,2015-05-21 15:00:00,2020-01-16 14:29:53
000968,1.4891,0.38,2015-05-22 15:00:00,2020-01-16 14:29:53
000968,1.5149,1.73,2015-05-25 15:00:00,2020-01-16 14:29:53
000968,1.5574,2.81,2015-05-26 15:00:00,2020-01-16 14:29:53
000968,1.5631,0.37,2015-05-27 15:00:00,2020-01-16 14:29:53
000968,1.4742,-5.69,2015-05-28 15:00:00,2020-01-16 14:29:53
000968,1.4972,1.56,2015-05-29 15:00:00,2020-01-16 14:29:53
000968,1.5756,5.24,2015-06-01 15:00:00,2020-01-16 14:29:53
000968,1.6304,3.48,2015-06-02 15:00:00,2020-01-16 14:29:53
000968,1.6297,-0.04,2015-06-03 15:00:00,2020-01-16 14:29:53
000968,1.6138,-0.98,2015-06-04 15:00:00,2020-01-16 14:29:53
000968,1.614,0.01,2015-06-05 15:00:00,2020-01-16 14:29:53
000968,1.5923,-1.34,2015-06-08 15:00:00,2020-01-16 14:29:53
000968,1.571,-1.34,2015-06-09 15:00:00,2020-01-16 14:29:53
000968,1.6168,2.92,2015-06-10 15:00:00,2020-01-16 14:29:53
000968,1.6353,1.14,2015-06-11 15:00:00,2020-01-16 14:29:53
000968,1.6572,1.34,2015-06-12 15:00:00,2020-01-16 14:29:53
000968,1.6025,-3.3,2015-06-15 15:00:00,2020-01-16 14:29:53
000968,1.5585,-2.75,2015-06-16 15:00:00,2020-01-16 14:29:53
000968,1.5812,1.46,2015-06-17 15:00:00,2020-01-16 14:29:53
000968,1.5089,-4.57,2015-06-18 15:00:00,2020-01-16 14:29:53
000968,1.4184,-6,2015-06-19 15:00:00,2020-01-16 14:29:53
000968,1.445,1.88,2015-06-23 15:00:00,2020-01-16 14:29:53
000968,1.4653,1.4,2015-06-24 15:00:00,2020-01-16 14:29:53
000968,1.3915,-5.04,2015-06-25 15:00:00,2020-01-16 14:29:53
000968,1.2699,-8.74,2015-06-26 15:00:00,2020-01-16 14:29:53
000968,1.1822,-6.91,2015-06-29 15:00:00,2020-01-16 14:29:53
000968,1.2649,7,2015-06-30 15:00:00,2020-01-16 14:29:53
000968,1.205,-4.74,2015-07-01 15:00:00,2020-01-16 14:29:53
000968,1.1431,-5.14,2015-07-02 15:00:00,2020-01-16 14:29:53
000968,1.1048,-3.35,2015-07-03 15:00:00,2020-01-16 14:29:53
000968,1.0996,-0.47,2015-07-06 15:00:00,2020-01-16 14:29:53
000968,1.0353,-5.85,2015-07-07 15:00:00,2020-01-16 14:29:53
000968,0.9714,-6.17,2015-07-08 15:00:00,2020-01-16 14:29:53
000968,1.0031,3.26,2015-07-09 15:00:00,2020-01-16 14:29:53
000968,1.0456,4.24,2015-07-10 15:00:00,2020-01-16 14:29:53
000968,1.0957,4.79,2015-07-13 15:00:00,2020-01-16 14:29:53
000968,1.1174,1.98,2015-07-14 15:00:00,2020-01-16 14:29:53
000968,1.0533,-5.74,2015-07-15 15:00:00,2020-01-16 14:29:53
000968,1.0776,2.31,2015-07-16 15:00:00,2020-01-16 14:29:53
000968,1.1372,5.53,2015-07-17 15:00:00,2020-01-16 14:29:53
000968,1.15,1.13,2015-07-20 15:00:00,2020-01-16 14:29:53
000968,1.1634,1.17,2015-07-21 15:00:00,2020-01-16 14:29:53
000968,1.1664,0.26,2015-07-22 15:00:00,2020-01-16 14:29:53
000968,1.2048,3.29,2015-07-23 15:00:00,2020-01-16 14:29:53
000968,1.1793,-2.12,2015-07-24 15:00:00,2020-01-16 14:29:53
000968,1.0849,-8,2015-07-27 15:00:00,2020-01-16 14:29:53
000968,1.0741,-1,2015-07-28 15:00:00,2020-01-16 14:29:53
000968,1.1237,4.62,2015-07-29 15:00:00,2020-01-16 14:29:53
000968,1.0851,-3.44,2015-07-30 15:00:00,2020-01-16 14:29:53
000968,1.0811,-0.37,2015-07-31 15:00:00,2020-01-16 14:29:53
000968,1.0618,-1.79,2015-08-03 15:00:00,2020-01-16 14:29:53
000968,1.1133,4.85,2015-08-04 15:00:00,2020-01-16 14:29:53
000968,1.0962,-1.54,2015-08-05 15:00:00,2020-01-16 14:29:53
000968,1.0838,-1.13,2015-08-06 15:00:00,2020-01-16 14:29:53
000968,1.1151,2.89,2015-08-07 15:00:00,2020-01-16 14:29:53
000968,1.1664,4.6,2015-08-10 15:00:00,2020-01-16 14:29:53
000968,1.1679,0.13,2015-08-11 15:00:00,2020-01-16 14:29:53
000968,1.1493,-1.59,2015-08-12 15:00:00,2020-01-16 14:29:53
000968,1.1734,2.1,2015-08-13 15:00:00,2020-01-16 14:29:53
000968,1.1759,0.21,2015-08-14 15:00:00,2020-01-16 14:29:53
000968,1.1901,1.21,2015-08-17 15:00:00,2020-01-16 14:29:53
000968,1.111,-6.65,2015-08-18 15:00:00,2020-01-16 14:29:53
000968,1.1364,2.29,2015-08-19 15:00:00,2020-01-16 14:29:53
000968,1.0984,-3.34,2015-08-20 15:00:00,2020-01-16 14:29:53
000968,1.0393,-5.38,2015-08-21 15:00:00,2020-01-16 14:29:53
000968,0.947,-8.88,2015-08-24 15:00:00,2020-01-16 14:29:53
000968,0.869,-8.24,2015-08-25 15:00:00,2020-01-16 14:29:53
000968,0.8632,-0.67,2015-08-26 15:00:00,2020-01-16 14:29:53
000968,0.9095,5.36,2015-08-27 15:00:00,2020-01-16 14:29:53
000968,0.9598,5.53,2015-08-28 15:00:00,2020-01-16 14:29:53
000968,0.943,-1.75,2015-08-31 15:00:00,2020-01-16 14:29:53
000968,0.9133,-3.15,2015-09-01 15:00:00,2020-01-16 14:29:53
000968,0.9137,0.04,2015-09-02 15:00:00,2020-01-16 14:29:53
000968,0.9073,-0.7,2015-09-07 15:00:00,2020-01-16 14:29:53
000968,0.9447,4.12,2015-09-08 15:00:00,2020-01-16 14:29:53
000968,0.9651,2.16,2015-09-09 15:00:00,2020-01-16 14:29:53
000968,0.953,-1.25,2015-09-10 15:00:00,2020-01-16 14:29:53
000968,0.9529,-0.01,2015-09-11 15:00:00,2020-01-16 14:29:53
000968,0.9051,-5.02,2015-09-14 15:00:00,2020-01-16 14:29:53
000968,0.8629,-4.66,2015-09-15 15:00:00,2020-01-16 14:29:53
000968,0.9264,7.36,2015-09-16 15:00:00,2020-01-16 14:29:53
000968,0.9037,-2.45,2015-09-17 15:00:00,2020-01-16 14:29:53
000968,0.9148,1.23,2015-09-18 15:00:00,2020-01-16 14:29:53
000968,0.9457,3.38,2015-09-21 15:00:00,2020-01-16 14:29:53
000968,0.9491,0.36,2015-09-22 15:00:00,2020-01-16 14:29:53
000968,0.9352,-1.46,2015-09-23 15:00:00,2020-01-16 14:29:53
000968,0.9504,1.63,2015-09-24 15:00:00,2020-01-16 14:29:53
000968,0.9191,-3.29,2015-09-25 15:00:00,2020-01-16 14:29:53
000968,0.9389,2.15,2015-09-28 15:00:00,2020-01-16 14:29:53
000968,0.9228,-1.71,2015-09-29 15:00:00,2020-01-16 14:29:53
000968,0.9256,0.3,2015-09-30 15:00:00,2020-01-16 14:29:53
000968,0.9628,4.02,2015-10-08 15:00:00,2020-01-16 14:29:53
000968,0.9711,0.86,2015-10-09 15:00:00,2020-01-16 14:29:53
000968,1.0038,3.37,2015-10-12 15:00:00,2020-01-16 14:29:53
000968,1.0097,0.59,2015-10-13 15:00:00,2020-01-16 14:29:53
000968,0.9933,-1.62,2015-10-14 15:00:00,2020-01-16 14:29:53
000968,1.0237,3.06,2015-10-15 15:00:00,2020-01-16 14:29:53
000968,1.038,1.4,2015-10-16 15:00:00,2020-01-16 14:29:53
000968,1.0365,-0.14,2015-10-19 15:00:00,2020-01-16 14:29:53
000968,1.0556,1.84,2015-10-20 15:00:00,2020-01-16 14:29:53
000968,1.0035,-4.94,2015-10-21 15:00:00,2020-01-16 14:29:53
000968,1.0381,3.45,2015-10-22 15:00:00,2020-01-16 14:29:53
000968,1.077,3.75,2015-10-23 15:00:00,2020-01-16 14:29:53
000968,1.0731,-0.36,2015-10-26 15:00:00,2020-01-16 14:29:53
000968,1.0818,0.81,2015-10-27 15:00:00,2020-01-16 14:29:53
000968,1.0524,-2.72,2015-10-28 15:00:00,2020-01-16 14:29:53
000968,1.0597,0.69,2015-10-29 15:00:00,2020-01-16 14:29:53
000968,1.0581,-0.15,2015-10-30 15:00:00,2020-01-16 14:29:53
000968,1.04,-1.71,2015-11-02 15:00:00,2020-01-16 14:29:53
000968,1.0359,-0.39,2015-11-03 15:00:00,2020-01-16 14:29:53
000968,1.0887,5.1,2015-11-04 15:00:00,2020-01-16 14:29:53
000968,1.0914,0.25,2015-11-05 15:00:00,2020-01-16 14:29:53
000968,1.1164,2.29,2015-11-06 15:00:00,2020-01-16 14:29:53
000968,1.1247,0.74,2015-11-09 15:00:00,2020-01-16 14:29:53
000968,1.1251,0.04,2015-11-10 15:00:00,2020-01-16 14:29:53
000968,1.1385,1.19,2015-11-11 15:00:00,2020-01-16 14:29:53
000968,1.1316,-0.61,2015-11-12 15:00:00,2020-01-16 14:29:53
000968,1.1082,-2.07,2015-11-13 15:00:00,2020-01-16 14:29:53
000968,1.1225,1.29,2015-11-16 15:00:00,2020-01-16 14:29:53
000968,1.1142,-0.74,2015-11-17 15:00:00,2020-01-16 14:29:53
000968,1.1,-1.27,2015-11-18 15:00:00,2020-01-16 14:29:53
000968,1.1246,2.24,2015-11-19 15:00:00,2020-01-16 14:29:53
000968,1.1268,0.2,2015-11-20 15:00:00,2020-01-16 14:29:53
000968,1.1275,0.06,2015-11-23 15:00:00,2020-01-16 14:29:53
000968,1.1305,0.27,2015-11-24 15:00:00,2020-01-16 14:29:53
000968,1.1481,1.56,2015-11-25 15:00:00,2020-01-16 14:29:53
000968,1.1375,-0.92,2015-11-26 15:00:00,2020-01-16 14:29:53
000968,1.0796,-5.09,2015-11-27 15:00:00,2020-01-16 14:29:53
000968,1.0817,0.19,2015-11-30 15:00:00,2020-01-16 14:29:53
000968,1.0931,1.05,2015-12-01 15:00:00,2020-01-16 14:29:53
000968,1.0999,0.62,2015-12-02 15:00:00,2020-01-16 14:29:53
000968,1.1217,1.98,2015-12-03 15:00:00,2020-01-16 14:29:53
000968,1.112,-0.86,2015-12-04 15:00:00,2020-01-16 14:29:53
000968,1.1308,1.69,2015-12-07 15:00:00,2020-01-16 14:29:53
000968,1.1089,-1.94,2015-12-08 15:00:00,2020-01-16 14:29:53
000968,1.1056,-0.3,2015-12-09 15:00:00,2020-01-16 14:29:53
000968,1.1132,0.69,2015-12-10 15:00:00,2020-01-16 14:29:53
000968,1.1028,-0.93,2015-12-11 15:00:00,2020-01-16 14:29:53
000968,1.1228,1.81,2015-12-14 15:00:00,2020-01-16 14:29:53
000968,1.1296,0.61,2015-12-15 15:00:00,2020-01-16 14:29:53
000968,1.1266,-0.27,2015-12-16 15:00:00,2020-01-16 14:29:53
000968,1.1517,2.23,2015-12-17 15:00:00,2020-01-16 14:29:53
000968,1.1535,0.16,2015-12-18 15:00:00,2020-01-16 14:29:53
000968,1.1785,2.17,2015-12-21 15:00:00,2020-01-16 14:29:53
000968,1.1808,0.2,2015-12-22 15:00:00,2020-01-16 14:29:53
000968,1.1705,-0.87,2015-12-23 15:00:00,2020-01-16 14:29:53
000968,1.1651,-0.46,2015-12-24 15:00:00,2020-01-16 14:29:53
000968,1.1655,0.03,2015-12-25 15:00:00,2020-01-16 14:29:53
000968,1.139,-2.27,2015-12-28 15:00:00,2020-01-16 14:29:53
000968,1.1454,0.56,2015-12-29 15:00:00,2020-01-16 14:29:53
000968,1.1476,0.19,2015-12-30 15:00:00,2020-01-16 14:29:53
000968,1.1334,-1.24,2015-12-31 15:00:00,2020-01-16 14:29:53
000968,1.0424,-8.03,2016-01-04 15:00:00,2020-01-16 14:29:53
000968,1.0313,-1.06,2016-01-05 15:00:00,2020-01-16 14:29:53
000968,1.0484,1.66,2016-01-06 15:00:00,2020-01-16 14:29:53
000968,0.9624,-8.2,2016-01-07 15:00:00,2020-01-16 14:29:53
000968,0.9768,1.5,2016-01-08 15:00:00,2020-01-16 14:29:53
000968,0.9154,-6.29,2016-01-11 15:00:00,2020-01-16 14:29:53
000968,0.929,1.49,2016-01-12 15:00:00,2020-01-16 14:29:53
000968,0.9025,-2.85,2016-01-13 15:00:00,2020-01-16 14:29:53
000968,0.9338,3.47,2016-01-14 15:00:00,2020-01-16 14:29:53
000968,0.9022,-3.38,2016-01-15 15:00:00,2020-01-16 14:29:53
000968,0.9158,1.51,2016-01-18 15:00:00,2020-01-16 14:29:53
000968,0.9455,3.24,2016-01-19 15:00:00,2020-01-16 14:29:53
000968,0.9284,-1.81,2016-01-20 15:00:00,2020-01-16 14:29:53
000968,0.8956,-3.53,2016-01-21 15:00:00,2020-01-16 14:29:53
000968,0.9068,1.25,2016-01-22 15:00:00,2020-01-16 14:29:53
000968,0.9158,0.99,2016-01-25 15:00:00,2020-01-16 14:29:53
000968,0.8507,-7.11,2016-01-26 15:00:00,2020-01-16 14:29:53
000968,0.8497,-0.12,2016-01-27 15:00:00,2020-01-16 14:29:53
000968,0.8227,-3.18,2016-01-28 15:00:00,2020-01-16 14:29:53
000968,0.8524,3.61,2016-01-29 15:00:00,2020-01-16 14:29:53
000968,0.8458,-0.77,2016-02-01 15:00:00,2020-01-16 14:29:53
000968,0.872,3.1,2016-02-02 15:00:00,2020-01-16 14:29:53
000968,0.8742,0.25,2016-02-03 15:00:00,2020-01-16 14:29:53
000968,0.8904,1.85,2016-02-04 15:00:00,2020-01-16 14:29:53
000968,0.884,-0.72,2016-02-05 15:00:00,2020-01-16 14:29:53
000968,0.8862,0.25,2016-02-15 15:00:00,2020-01-16 14:29:53
000968,0.9166,3.43,2016-02-16 15:00:00,2020-01-16 14:29:53
000968,0.9208,0.46,2016-02-17 15:00:00,2020-01-16 14:29:53
000968,0.9161,-0.51,2016-02-18 15:00:00,2020-01-16 14:29:53
000968,0.9195,0.37,2016-02-19 15:00:00,2020-01-16 14:29:53
000968,0.9372,1.93,2016-02-22 15:00:00,2020-01-16 14:29:53
000968,0.9233,-1.48,2016-02-23 15:00:00,2020-01-16 14:29:53
000968,0.9247,0.15,2016-02-24 15:00:00,2020-01-16 14:29:53
000968,0.8558,-7.45,2016-02-25 15:00:00,2020-01-16 14:29:53
000968,0.855,-0.09,2016-02-26 15:00:00,2020-01-16 14:29:53
000968,0.8121,-5.02,2016-02-29 15:00:00,2020-01-16 14:29:53
000968,0.8275,1.9,2016-03-01 15:00:00,2020-01-16 14:29:53
000968,0.8629,4.28,2016-03-02 15:00:00,2020-01-16 14:29:53
000968,0.8655,0.3,2016-03-03 15:00:00,2020-01-16 14:29:53
000968,0.8476,-2.07,2016-03-04 15:00:00,2020-01-16 14:29:53
000968,0.8598,1.44,2016-03-07 15:00:00,2020-01-16 14:29:53
000968,0.8681,0.97,2016-03-08 15:00:00,2020-01-16 14:29:53
000968,0.8557,-1.43,2016-03-09 15:00:00,2020-01-16 14:29:53
000968,0.8423,-1.57,2016-03-10 15:00:00,2020-01-16 14:29:53
000968,0.8451,0.33,2016-03-11 15:00:00,2020-01-16 14:29:53
000968,0.8712,3.09,2016-03-14 15:00:00,2020-01-16 14:29:53
000968,0.8696,-0.18,2016-03-15 15:00:00,2020-01-16 14:29:53
000968,0.8644,-0.6,2016-03-16 15:00:00,2020-01-16 14:29:53
000968,0.8884,2.78,2016-03-17 15:00:00,2020-01-16 14:29:53
000968,0.912,2.66,2016-03-18 15:00:00,2020-01-16 14:29:53
000968,0.929,1.86,2016-03-21 15:00:00,2020-01-16 14:29:53
000968,0.9266,-0.26,2016-03-22 15:00:00,2020-01-16 14:29:53
000968,0.9313,0.51,2016-03-23 15:00:00,2020-01-16 14:29:53
000968,0.9204,-1.17,2016-03-24 15:00:00,2020-01-16 14:29:53
000968,0.9275,0.77,2016-03-25 15:00:00,2020-01-16 14:29:53
000968,0.9224,-0.55,2016-03-28 15:00:00,2020-01-16 14:29:53
000968,0.9035,-2.05,2016-03-29 15:00:00,2020-01-16 14:29:53
000968,0.9324,3.2,2016-03-30 15:00:00,2020-01-16 14:29:53
000968,0.9349,0.27,2016-03-31 15:00:00,2020-01-16 14:29:53
000968,0.9307,-0.45,2016-04-01 15:00:00,2020-01-16 14:29:53
000968,0.9523,2.32,2016-04-05 15:00:00,2020-01-16 14:29:53
000968,0.9535,0.13,2016-04-06 15:00:00,2020-01-16 14:29:53
000968,0.9378,-1.65,2016-04-07 15:00:00,2020-01-16 14:29:53
000968,0.9326,-0.55,2016-04-08 15:00:00,2020-01-16 14:29:53
000968,0.9527,2.16,2016-04-11 15:00:00,2020-01-16 14:29:53
000968,0.9475,-0.55,2016-04-12 15:00:00,2020-01-16 14:29:53
000968,0.9567,0.97,2016-04-13 15:00:00,2020-01-16 14:29:53
000968,0.9657,0.94,2016-04-14 15:00:00,2020-01-16 14:29:53
000968,0.9613,-0.46,2016-04-15 15:00:00,2020-01-16 14:29:53
000968,0.9467,-1.52,2016-04-18 15:00:00,2020-01-16 14:29:53
000968,0.9491,0.25,2016-04-19 15:00:00,2020-01-16 14:29:53
000968,0.9136,-3.74,2016-04-20 15:00:00,2020-01-16 14:29:53
000968,0.9015,-1.32,2016-04-21 15:00:00,2020-01-16 14:29:53
000968,0.9105,1,2016-04-22 15:00:00,2020-01-16 14:29:53
000968,0.9062,-0.47,2016-04-25 15:00:00,2020-01-16 14:29:53
000968,0.9159,1.07,2016-04-26 15:00:00,2020-01-16 14:29:53
000968,0.9145,-0.15,2016-04-27 15:00:00,2020-01-16 14:29:53
000968,0.915,0.05,2016-04-28 15:00:00,2020-01-16 14:29:53
000968,0.9156,0.07,2016-04-29 15:00:00,2020-01-16 14:29:53
000968,0.94,2.66,2016-05-03 15:00:00,2020-01-16 14:29:53
000968,0.9399,-0.01,2016-05-04 15:00:00,2020-01-16 14:29:53
000968,0.9443,0.47,2016-05-05 15:00:00,2020-01-16 14:29:53
000968,0.9163,-2.97,2016-05-06 15:00:00,2020-01-16 14:29:53
000968,0.8932,-2.52,2016-05-09 15:00:00,2020-01-16 14:29:53
000968,0.8936,0.04,2016-05-10 15:00:00,2020-01-16 14:29:53
000968,0.9004,0.76,2016-05-11 15:00:00,2020-01-16 14:29:53
000968,0.8976,-0.31,2016-05-12 15:00:00,2020-01-16 14:29:53
000968,0.8917,-0.66,2016-05-13 15:00:00,2020-01-16 14:29:53
000968,0.9034,1.31,2016-05-16 15:00:00,2020-01-16 14:29:53
000968,0.9023,-0.12,2016-05-17 15:00:00,2020-01-16 14:29:53
000968,0.8855,-1.86,2016-05-18 15:00:00,2020-01-16 14:29:53
000968,0.8874,0.21,2016-05-19 15:00:00,2020-01-16 14:29:53
000968,0.8926,0.59,2016-05-20 15:00:00,2020-01-16 14:29:53
000968,0.9009,0.93,2016-05-23 15:00:00,2020-01-16 14:29:53
000968,0.8941,-0.75,2016-05-24 15:00:00,2020-01-16 14:29:53
000968,0.8903,-0.43,2016-05-25 15:00:00,2020-01-16 14:29:53
000968,0.8936,0.37,2016-05-26 15:00:00,2020-01-16 14:29:53
000968,0.8935,-0.01,2016-05-27 15:00:00,2020-01-16 14:29:53
000968,0.8895,-0.45,2016-05-30 15:00:00,2020-01-16 14:29:53
000968,0.9208,3.52,2016-05-31 15:00:00,2020-01-16 14:29:53
000968,0.9215,0.08,2016-06-01 15:00:00,2020-01-16 14:29:53
000968,0.9245,0.33,2016-06-02 15:00:00,2020-01-16 14:29:53
000968,0.9396,1.63,2016-06-03 15:00:00,2020-01-16 14:29:53
000968,0.938,-0.17,2016-06-06 15:00:00,2020-01-16 14:29:53
000968,0.9385,0.05,2016-06-07 15:00:00,2020-01-16 14:29:53
000968,0.9314,-0.76,2016-06-08 15:00:00,2020-01-16 14:29:53
000968,0.892,-4.23,2016-06-13 15:00:00,2020-01-16 14:29:53
000968,0.8928,0.09,2016-06-14 15:00:00,2020-01-16 14:29:53
000968,0.9115,2.09,2016-06-15 15:00:00,2020-01-16 14:29:53
000968,0.9025,-0.99,2016-06-16 15:00:00,2020-01-16 14:29:53
000968,0.9097,0.8,2016-06-17 15:00:00,2020-01-16 14:29:53
000968,0.9094,-0.03,2016-06-20 15:00:00,2020-01-16 14:29:53
000968,0.904,-0.59,2016-06-21 15:00:00,2020-01-16 14:29:53
000968,0.9142,1.13,2016-06-22 15:00:00,2020-01-16 14:29:53
000968,0.9115,-0.3,2016-06-23 15:00:00,2020-01-16 14:29:53
000968,0.9026,-0.98,2016-06-24 15:00:00,2020-01-16 14:29:53
000968,0.9184,1.75,2016-06-27 15:00:00,2020-01-16 14:29:53
000968,0.9346,1.76,2016-06-28 15:00:00,2020-01-16 14:29:53
000968,0.9328,-0.19,2016-06-29 15:00:00,2020-01-16 14:29:53
000968,0.9398,0.75,2016-06-30 15:00:00,2020-01-16 14:29:53
000968,0.9364,-0.36,2016-07-01 15:00:00,2020-01-16 14:29:53
000968,0.9481,1.25,2016-07-04 15:00:00,2020-01-16 14:29:53
000968,0.9474,-0.07,2016-07-05 15:00:00,2020-01-16 14:29:53
000968,0.9552,0.82,2016-07-06 15:00:00,2020-01-16 14:29:53
000968,0.9573,0.22,2016-07-07 15:00:00,2020-01-16 14:29:53
000968,0.954,-0.34,2016-07-08 15:00:00,2020-01-16 14:29:53
000968,0.9567,0.28,2016-07-11 15:00:00,2020-01-16 14:29:53
000968,0.9759,2.01,2016-07-12 15:00:00,2020-01-16 14:29:53
000968,0.9855,0.98,2016-07-13 15:00:00,2020-01-16 14:29:53
000968,0.986,0.05,2016-07-14 15:00:00,2020-01-16 14:29:53
000968,0.9863,0.03,2016-07-15 15:00:00,2020-01-16 14:29:53
000968,0.9829,-0.34,2016-07-18 15:00:00,2020-01-16 14:29:53
000968,0.9831,0.02,2016-07-19 15:00:00,2020-01-16 14:29:53
000968,0.9844,0.13,2016-07-20 15:00:00,2020-01-16 14:29:53
000968,0.9858,0.14,2016-07-21 15:00:00,2020-01-16 14:29:53
000968,0.9795,-0.64,2016-07-22 15:00:00,2020-01-16 14:29:53
000968,0.984,0.46,2016-07-25 15:00:00,2020-01-16 14:29:53
000968,0.9944,1.06,2016-07-26 15:00:00,2020-01-16 14:29:53
000968,0.9676,-2.7,2016-07-27 15:00:00,2020-01-16 14:29:53
000968,0.9691,0.16,2016-07-28 15:00:00,2020-01-16 14:29:53
000968,0.9654,-0.38,2016-07-29 15:00:00,2020-01-16 14:29:53
000968,0.9521,-1.38,2016-08-01 15:00:00,2020-01-16 14:29:53
000968,0.9582,0.64,2016-08-02 15:00:00,2020-01-16 14:29:53
000968,0.959,0.08,2016-08-03 15:00:00,2020-01-16 14:29:53
000968,0.9608,0.19,2016-08-04 15:00:00,2020-01-16 14:29:53
000968,0.9581,-0.28,2016-08-05 15:00:00,2020-01-16 14:29:53
000968,0.9674,0.97,2016-08-08 15:00:00,2020-01-16 14:29:53
000968,0.9755,0.84,2016-08-09 15:00:00,2020-01-16 14:29:53
000968,0.9714,-0.42,2016-08-10 15:00:00,2020-01-16 14:29:53
000968,0.9632,-0.84,2016-08-11 15:00:00,2020-01-16 14:29:53
000968,0.9741,1.13,2016-08-12 15:00:00,2020-01-16 14:29:53
000968,0.9949,2.14,2016-08-15 15:00:00,2020-01-16 14:29:53
000968,0.9944,-0.05,2016-08-16 15:00:00,2020-01-16 14:29:53
000968,0.998,0.36,2016-08-17 15:00:00,2020-01-16 14:29:53
000968,0.9956,-0.24,2016-08-18 15:00:00,2020-01-16 14:29:53
000968,0.9958,0.02,2016-08-19 15:00:00,2020-01-16 14:29:53
000968,0.9892,-0.66,2016-08-22 15:00:00,2020-01-16 14:29:53
000968,0.991,0.18,2016-08-23 15:00:00,2020-01-16 14:29:53
000968,0.9923,0.13,2016-08-24 15:00:00,2020-01-16 14:29:53
000968,0.9849,-0.75,2016-08-25 15:00:00,2020-01-16 14:29:53
000968,0.9884,0.36,2016-08-26 15:00:00,2020-01-16 14:29:53
000968,0.9893,0.09,2016-08-29 15:00:00,2020-01-16 14:29:53
000968,0.9874,-0.19,2016-08-30 15:00:00,2020-01-16 14:29:53
000968,0.99,0.26,2016-08-31 15:00:00,2020-01-16 14:29:53
000968,0.9843,-0.58,2016-09-01 15:00:00,2020-01-16 14:29:53
000968,0.9846,0.03,2016-09-02 15:00:00,2020-01-16 14:29:53
000968,0.985,0.04,2016-09-05 15:00:00,2020-01-16 14:29:53
000968,0.9956,1.08,2016-09-06 15:00:00,2020-01-16 14:29:53
000968,0.9939,-0.17,2016-09-07 15:00:00,2020-01-16 14:29:53
000968,0.9961,0.22,2016-09-08 15:00:00,2020-01-16 14:29:53
000968,0.9895,-0.66,2016-09-09 15:00:00,2020-01-16 14:29:53
000968,0.9677,-2.2,2016-09-12 15:00:00,2020-01-16 14:29:53
000968,0.9678,0.01,2016-09-13 15:00:00,2020-01-16 14:29:53
000968,0.9654,-0.25,2016-09-14 15:00:00,2020-01-16 14:29:53
000968,0.975,0.99,2016-09-19 15:00:00,2020-01-16 14:29:53
000968,0.9743,-0.07,2016-09-20 15:00:00,2020-01-16 14:29:53
000968,0.9764,0.22,2016-09-21 15:00:00,2020-01-16 14:29:53
000968,0.9807,0.44,2016-09-22 15:00:00,2020-01-16 14:29:53
000968,0.9779,-0.29,2016-09-23 15:00:00,2020-01-16 14:29:53
000968,0.96,-1.83,2016-09-26 15:00:00,2020-01-16 14:29:53
000968,0.9654,0.56,2016-09-27 15:00:00,2020-01-16 14:29:53
000968,0.9626,-0.29,2016-09-28 15:00:00,2020-01-16 14:29:53
000968,0.9655,0.3,2016-09-29 15:00:00,2020-01-16 14:29:53
